measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,Unnamed: 10,Unnamed: 11,failure_time,time_to_fail,fail_in_1h,temperature_6h_std,pressure_6h_mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2020-07-20 05:59:59.505000000,2,9,2,16,28.6935237462114,,,2020-07-20 19:07:35.609994000,0 days 13:07:36.104994,0,5.03021153729805,14.9166666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-16 21:59:59.770000000,3,10,4,11,71.8346195914963,,,2020-07-17 13:40:46.685736880,0 days 15:40:46.915736880,0,4.54997631010756,14.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 18:59:59.545000000,1,3,5,19,15.3706411793654,,,2020-07-19 03:15:13.974547560,0 days 08:15:14.429547560,0,2.67671873451818,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 14:59:59.505000000,4,6,7,16,76.5731460839571,,,2020-07-21 15:50:35.388607980,0 days 00:50:35.883607980,1,2.60243430440549,15.1666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-15 12:59:59.935000000,4,5,6,12.5,70.00999838199,,,2020-07-15 15:43:54.781551000,0 days 02:43:54.846551,0,4.99315061642191,15.1666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-18 22:59:59.525000000,3,3,3,12,73.9406539664568,,,2020-07-19 13:56:10.696283280,0 days 14:56:11.171283280,0,5.53471016072655,15.1666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15 01:00:00.000000000,3,9,9,19,39.0844261467869,,,2020-07-15 09:33:48.330967860,0 days 08:33:48.330967860,0,4.02356124142129,14.6666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 21:59:59.505000000,3,4,0,19,85.5957976451382,,,2020-07-21 05:14:52.802747100,0 days 07:14:53.297747100,0,4.51047960327777,14.9166666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 04:59:59.975000000,1,2,6,10,38.927343243974,,,2020-07-15 09:56:03.974006640,0 days 04:56:03.999006640,0,3.25362540724381,15.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 01:59:59.505000000,3,9,4,14,95.012620703995,,,2020-07-21 05:14:52.802747100,0 days 03:14:53.297747100,0,3.14320689134094,15.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-18 10:59:59.585000000,3,7,1,18,44.4160432865621,,,2020-07-19 13:56:10.696283280,1 days 02:56:11.111283280,0,6.9950337219033,14.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-18 21:59:59.530000000,4,1,8,16,80.9699960942238,,,2020-07-19 02:16:31.059075560,0 days 04:16:31.529075560,0,2.84810366644573,14.9166666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-18 10:59:59.585000000,4,2,10,19,76.8070629866593,,,2020-07-19 02:16:31.059075560,0 days 15:16:31.474075560,0,6.50561403128754,14.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15 14:59:59.925000000,4,10,7,16,73.9561174282995,,,2020-07-15 15:43:54.781551000,0 days 00:43:54.856551,1,3.33890355056274,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 09:59:59.830000000,1,1,2,12,29.0509810577106,,,2020-07-17 02:02:01.127749340,0 days 16:02:01.297749340,0,2.81117669093694,15.8333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-15 12:59:59.935000000,2,6,1,17,41.8482643168403,,,2020-07-15 19:38:38.808362980,0 days 06:38:38.873362980,0,1.91809223683966,16.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 03:59:59.740000000,4,5,6,16,75.3485530455867,,,2020-07-17 15:23:28.438082700,0 days 11:23:28.698082700,0,2.11296090067546,15.3333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 06:59:59.725000000,1,7,7,10,34.5538971698851,,,2020-07-17 07:51:38.313887500,0 days 00:51:38.588887500,1,5.92432469680926,14.3333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15 07:59:59.960000000,2,2,4,16,36.2965980319595,,,2020-07-15 19:38:38.808362980,0 days 11:38:38.848362980,0,4.77581035484504,15.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 22:59:59.885000000,4,5,8,19,82.4228912326069,,,2020-07-17 15:23:28.438082700,1 days 16:23:28.553082700,0,3.8844411822913,16.1666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 16:59:59.555000000,2,7,1,15,50.1714802958111,,,2020-07-18 20:06:28.125868280,0 days 03:06:28.570868280,0,2.93493068316859,14.8333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 05:59:59.505000000,2,9,3,16,70.7639989021699,,,2020-07-21 11:35:54.944414580,0 days 05:35:55.439414580,0,4.16983098660678,14.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 09:59:59.590000000,1,2,4,20,29.0625110968889,,,2020-07-19 03:15:13.974547560,0 days 17:15:14.384547560,0,5.14058061464479,15.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-21 21:59:59.505000000,2,6,10,16,43.304178314511,,,2020-07-21 22:05:37.296131340,0 days 00:05:37.791131340,1,5.46900639125547,15.1666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-17 05:59:59.730000000,4,8,10,12,81.84815529693,,,2020-07-17 15:23:28.438082700,0 days 09:23:28.708082700,0,1.70237724171648,14.6666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-18 05:59:59.610000000,1,9,4,16,29.9477769406634,,,2020-07-19 03:15:13.974547560,0 days 21:15:14.364547560,0,2.59616985605732,14.8333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 09:59:59.830000000,3,2,2,18,36.1271609454424,,,2020-07-17 13:40:46.685736880,1 days 03:40:46.855736880,0,5.40199516287775,14.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-20 05:59:59.505000000,4,9,6,12,75.6478335361317,,,2020-07-20 07:47:47.700393360,0 days 01:47:48.195393360,0,3.16362491060132,15.0833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 19:59:59.780000000,4,3,10,15,77.5075292165286,,,2020-07-17 15:23:28.438082700,0 days 19:23:28.658082700,0,1.35138472137162,14.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 02:59:59.505000000,1,1,7,16,35.4577321213397,,,2020-07-19 03:15:13.974547560,0 days 00:15:14.469547560,1,4.41921391911366,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 07:59:59.505000000,1,9,9,15,31.2124490633199,,,2020-07-20 09:13:15.251902860,0 days 01:13:15.746902860,0,3.68208177862182,15.1666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 19:59:59.505000000,1,4,1,17,22.521545145779,,,,,0,3.67714802214924,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 08:59:59.505000000,2,5,3,15,31.9078485968658,,,2020-07-19 14:05:50.513443500,0 days 05:05:51.008443500,0,3.37073542448111,15.1666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 07:59:59.600000000,2,1,8,16,39.8978650104873,,,2020-07-18 20:06:28.125868280,0 days 12:06:28.525868280,0,3.74175201774238,15.6666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 16:59:59.505000000,3,3,1,15,37.1178658785028,,,2020-07-19 23:44:54.759860280,0 days 06:44:55.254860280,0,2.27564414215434,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 16:59:59.505000000,4,4,5,18,74.9921820114181,,,,,0,3.12585292523882,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-20 10:59:59.505000000,2,3,3,12,33.3558362378962,,,2020-07-20 19:07:35.609994000,0 days 08:07:36.104994,0,5.96007154404417,15.1666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-17 19:59:59.660000000,4,3,4,15,84.7528681426413,,,2020-07-18 02:23:34.205769080,0 days 06:23:34.545769080,0,32.0778417781882,14.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-17 23:59:59.640000000,3,10,0,16,94.5976493990958,,,2020-07-19 13:56:10.696283280,1 days 13:56:11.056283280,0,4.54102995515752,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 01:59:59.505000000,2,8,1,12,27.688483695475,,,2020-07-20 04:03:52.510593900,0 days 02:03:53.005593900,0,5.91916199051516,14.9166666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-20 12:59:59.505000000,3,2,1,19,67.9006993641338,,,2020-07-21 05:14:52.802747100,0 days 16:14:53.297747100,0,2.09135498651369,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-20 07:59:59.505000000,3,9,6,18,64.1773419618283,,,2020-07-21 05:14:52.802747100,0 days 21:14:53.297747100,0,4.81767142583138,14.9166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 11:59:59.820000000,4,6,5,12,76.375945644119,,,2020-07-17 15:23:28.438082700,1 days 03:23:28.618082700,0,21.3631413464038,15.8333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-19 05:59:59.505000000,1,8,6,10,30.6108224429042,,,2020-07-20 02:29:16.933426440,0 days 20:29:17.428426440,0,4.15754938252819,14.9166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 20:59:59.895000000,3,5,9,17,81.4240561418561,,,2020-07-15 21:38:00.945992400,0 days 00:38:01.050992400,1,2.89267004768597,14.6666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 15:59:59.680000000,2,7,5,16,60.552682029385,,,2020-07-17 23:53:45.169746500,0 days 07:53:45.489746500,0,18.8949002923508,13.1666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-20 11:59:59.505000000,1,9,4,17,29.4376809443744,,,,,0,4.51492703014083,14.9166666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 18:59:59.545000000,3,9,9,15,60.6684885107276,,,2020-07-19 13:56:10.696283280,0 days 18:56:11.151283280,0,3.27163691657132,14.8333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 04:59:59.615000000,2,3,2,17,35.8638374544092,,,2020-07-18 20:06:28.125868280,0 days 15:06:28.510868280,0,2.96615537406104,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 13:59:59.505000000,1,3,8,10,23.1694176941546,,,2020-07-20 02:29:16.933426440,0 days 12:29:17.428426440,0,4.18665764462266,15.0833333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 10:59:59.505000000,1,2,1,15,27.2862288857589,,,,,0,5.31281177660259,14.8333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-16 04:59:59.855000000,2,7,5,17,35.9904485830518,,,2020-07-16 22:08:40.476121540,0 days 17:08:40.621121540,0,4.43066270072799,14.6666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 00:59:59.875000000,4,9,4,12.5,77.2118491637925,,,2020-07-17 15:23:28.438082700,1 days 14:23:28.563082700,0,3.86539085664093,14.8333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 17:59:59.670000000,4,4,6,12,74.9505294016989,,,2020-07-18 02:23:34.205769080,0 days 08:23:34.535769080,0,7.41526563298889,16.8333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020-07-17 04:59:59.735000000,2,4,10,17,32.9742283131947,,,2020-07-17 12:27:48.664915440,0 days 07:27:48.929915440,0,4.8885332364447,15.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 07:59:59.600000000,1,8,3,20,30.8892085456834,,,2020-07-19 03:15:13.974547560,0 days 19:15:14.374547560,0,2.19609053677912,16.3333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-18 00:59:59.635000000,3,7,1,11,22.5,,,2020-07-19 13:56:10.696283280,1 days 12:56:11.061283280,0,18.8795049053909,14.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-18 09:59:59.590000000,2,7,1,12,38.518320124589,,,2020-07-18 20:06:28.125868280,0 days 10:06:28.535868280,0,1.41753129991561,15.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-15 19:59:59.900000000,2,7,4,16,71.4643253660148,,,2020-07-15 21:48:52.587474180,0 days 01:48:52.687474180,0,11.7299773096704,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-19 07:59:59.505000000,3,6,2,16,24.5059288265023,,,2020-07-19 13:56:10.696283280,0 days 05:56:11.191283280,0,5.66606061649401,15.1666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-17 20:59:59.655000000,1,7,4,15,15.5659701391981,,,2020-07-19 03:15:13.974547560,1 days 06:15:14.319547560,0,3.09755649273974,14.8333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 05:59:59.850000000,4,4,4,12,73.3416216350033,,,2020-07-17 15:23:28.438082700,1 days 09:23:28.588082700,0,4.49680484466471,15.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 20:59:59.505000000,3,3,9,15,85.6146071574825,,,2020-07-21 05:14:52.802747100,0 days 08:14:53.297747100,0,3.01185555152719,14.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 00:59:59.875000000,2,6,1,15,74.8452844935444,,,2020-07-16 03:11:18.499258260,0 days 02:11:18.624258260,0,2.83855574759511,15.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 00:59:59.505000000,2,7,2,15,58.9810724464958,,,2020-07-21 11:35:54.944414580,0 days 10:35:55.439414580,0,4.76743102046295,14.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 16:59:59.505000000,2,3,1,15,46.3166058218934,,,2020-07-19 19:19:58.513115340,0 days 02:19:59.008115340,0,4.25305883991512,14.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 16:59:59.505000000,3,4,9,19,48.9506116622211,,,,,0,3.55514898796486,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 22:59:59.765000000,4,4,4,19,80.6669268539463,,,2020-07-17 15:23:28.438082700,0 days 16:23:28.673082700,0,7.96857193495251,14.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-18 06:59:59.605000000,2,8,4,15,37.9948481923194,,,2020-07-18 20:06:28.125868280,0 days 13:06:28.520868280,0,3.47982683059139,15.8333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 00:59:59.505000000,1,7,5,18,40.8798058568434,,,2020-07-20 02:29:16.933426440,0 days 01:29:17.428426440,0,5.12781525690513,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-21 21:59:59.505000000,1,4,2,12,16.3594864002855,,,,,0,5.18343947768456,14.9166666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-16 10:59:59.825000000,1,4,6,17,29.2676042117942,,,2020-07-17 02:02:01.127749340,0 days 15:02:01.302749340,0,21.3325603072784,14.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-16 16:59:59.795000000,3,7,9,14,49.4511736896849,,,2020-07-17 13:40:46.685736880,0 days 20:40:46.890736880,0,2.91777099734595,15.3333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 18:59:59.785000000,1,1,10,18,17.5204346839436,,,2020-07-17 02:02:01.127749340,0 days 07:02:01.342749340,0,11.560113890499,14.6666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-18 15:59:59.560000000,4,3,10,16,77.2153789811146,,,2020-07-19 02:16:31.059075560,0 days 10:16:31.499075560,0,1.99685386885388,14.9166666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 21:59:59.770000000,4,9,8,16,75.4072977911903,,,2020-07-17 15:23:28.438082700,0 days 17:23:28.668082700,0,4.73156328688394,15.3333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 13:59:59.690000000,3,7,0,20,57.6858833333878,,,2020-07-17 23:50:40.934651420,0 days 09:50:41.244651420,0,6.16924792063849,15.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-18 07:59:59.600000000,3,9,8,13,29.2207907369733,,,2020-07-19 13:56:10.696283280,1 days 05:56:11.096283280,0,7.06260874416587,14.1666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-19 19:59:59.505000000,3,5,4,17,42.4076795893174,,,2020-07-19 23:44:54.759860280,0 days 03:44:55.254860280,0,3.59602428068374,14.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 15:59:59.505000000,3,4,4,20,77.0375970871529,,,2020-07-21 05:14:52.802747100,0 days 13:14:53.297747100,0,4.57821878273911,15.0833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 00:59:59.505000000,1,8,7,14,38.9026948762104,,,,,0,4.32407345704982,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 20:59:59.655000000,2,3,8,17,61.4634481448324,,,2020-07-17 23:53:45.169746500,0 days 02:53:45.514746500,0,2.8619775471045,15.1666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 16:59:59.505000000,4,6,9,18,66.9974784144102,,,2020-07-19 17:07:13.894225680,0 days 00:07:14.389225680,1,2.34605100866364,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 12:59:59.695000000,1,2,4,10,21.2928710325213,,,2020-07-17 14:37:13.504256720,0 days 01:37:13.809256720,0,5.64244158299514,16.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-16 13:59:59.810000000,2,8,3,16,58.7644988828272,,,2020-07-16 22:08:40.476121540,0 days 08:08:40.666121540,0,5.56290371221339,14.6666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-20 02:59:59.505000000,4,1,6,16,72.7200011501935,,,2020-07-20 04:57:13.764961140,0 days 01:57:14.259961140,0,1.66439892561178,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-20 13:59:59.505000000,4,8,4,14,78.1421219889916,,,2020-07-20 15:13:32.845458239,0 days 01:13:33.340458239,0,4.2197154721005,14.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 20:59:59.535000000,2,2,1,17,27.1192199902242,,,2020-07-19 14:05:50.513443500,0 days 17:05:50.978443500,0,4.19972341940416,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 22:59:59.505000000,4,3,6,19,76.9613780075261,,,2020-07-20 04:57:13.764961140,0 days 05:57:14.259961140,0,4.30796200694981,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 01:59:59.990000000,3,8,0,13,37.2433650213618,,,2020-07-15 09:33:48.330967860,0 days 07:33:48.340967860,0,3.05768436407247,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 15:59:59.800000000,2,9,1,16,60.9353649155235,,,2020-07-16 22:08:40.476121540,0 days 06:08:40.676121540,0,5.43654274997227,15.3333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15 04:59:59.975000000,4,2,9,18,77.8957171782867,,,2020-07-15 05:31:44.776014200,0 days 00:31:44.801014200,1,3.19943754381473,16.3333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 02:59:59.505000000,1,1,10,12,36.1592482953534,,,2020-07-20 03:44:27.185968560,0 days 00:44:27.680968560,1,1.78611180517659,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 22:59:59.645000000,2,7,10,15,68.5442111590714,,,2020-07-17 23:53:45.169746500,0 days 00:53:45.524746500,1,5.22759249569052,14.8333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-19 09:59:59.505000000,4,4,7,16,76.5328900353146,,,2020-07-19 16:51:16.339509120,0 days 06:51:16.834509120,0,3.37405729863776,14.9166666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 06:59:59.505000000,3,8,9,20,109.816489875842,,,2020-07-21 07:03:17.796283020,0 days 00:03:18.291283020,1,3.62025088229019,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 15:59:59.560000000,3,8,6,20,50.1136675676746,,,2020-07-19 13:56:10.696283280,0 days 21:56:11.136283280,0,1.46721345218891,14.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 11:59:59.505000000,1,5,4,13,22.7555658960912,,,2020-07-20 02:29:16.933426440,0 days 14:29:17.428426440,0,3.39761237397497,15.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
